Journal,Year,Title,Abstract,DOI,Document Type,Data_Set,Author_1,Author_2,Author_3,Author_4,Author_5,Author_6,Author_7,Author_8,Author_9,Author_10,Author_11,Author_12,Author_13,Author_14,Author_15,Author_16,Author_17,Author_18,Author_19,Author_20,Author_21,Author_22,Author_23,Author_24,Author_25,Author_26,Author_27,Author_28,Author_29,Author_30,abstract_cleaned,abstract_embeddings
Diabetes & metabolism,2023,"GLP-1 receptor agonists effect on cognitive function in patients with and without 
      type 2 diabetes.","Glucagon-like peptide 1 (GLP-1) is a hormone of the incretin family, secreted in 
      response to nutrient ingestion, and plays a role in metabolic homeostasis. GLP-1 
      receptor agonist has a peripheral and a central action, including stimulation of 
      glucose-dependent insulin secretion and insulin biosynthesis, inhibition of 
      glucagon secretion and gastric emptying, and inhibition of food intake. Through 
      their mechanism, their use in the treatment of type 2 diabetes has been extended 
      to the management of obesity, and numerous trials are being conducted to assess 
      their cardiovascular effect. Type 2 diabetes appears to share common 
      pathophysiological mechanisms with the development of cognitive disorders, such 
      as Alzheimer's and Parkinson's disease, related to insulin resistance. In this 
      review, we aim to examine the pathological features between type 2 diabetes and 
      dementia, GLP-1 central effects, and analyze the relevant literature about the 
      effect of GLP-1 analogs on cognitive function of patients with type 2 diabetes 
      but also without. Results tends to show an improvement in some brain markers 
      (e.g. hippocampal connections, cerebral glucose metabolism, hippocampal 
      activation on functional magnetic resonance imaging), but without being able to 
      demonstrate a strong correlation to cognitive scores. Some epidemiological 
      studies suggest that GLP-1 receptor agonists may offer a protective effect, by 
      delaying progression to dementia when diabetic patients are treated with GLP-1 
      receptor agonists. Ongoing trials are in progress and may provide 
      disease-modifying care for Alzheimer's disease and Parkinson's disease patients 
      in the future.",10.1016/j.diabet.2023.101470,review,PubMed,"Monney, Marine","Jornayvaz, François R","Gariani, Karim",,,,,,,,,,,,,,,,,,,,,,,,,,,,"glucagon-like peptide 1 glp-1 is a hormone of the incretin family, secreted in response to nutrient ingestion, and plays a role in metabolic homeostasis. glp-1 receptor agonist has a peripheral and a central action, including stimulation of glucose-dependent insulin secretion and insulin biosynthesis, inhibition of glucagon secretion and gastric emptying, and inhibition of food intake. through their mechanism, their use in the treatment of type 2 diabetes has been extended to the management of obesity, and numerous trials are being conducted to assess their cardiovascular effect. type 2 diabetes appears to share common pathophysiological mechanisms with the development of cognitive disorders, such as alzheimers and parkinsons disease, related to insulin resistance. in this review, we aim to examine the pathological features between type 2 diabetes and dementia, glp-1 central effects, and analyze the relevant literature about the effect of glp-1 analogs on cognitive function of patients with type 2 diabetes but also without. results tends to show an improvement in some brain markers e.g. hippocampal connections, cerebral glucose metabolism, hippocampal activation on functional magnetic resonance imaging, but without being able to demonstrate a strong correlation to cognitive scores. some epidemiological studies suggest that glp-1 receptor agonists may offer a protective effect, by delaying progression to dementia when diabetic patients are treated with glp-1 receptor agonists. ongoing trials are in progress and may provide disease-modifying care for alzheimers disease and parkinsons disease patients in the future.","[-1.61800738e-02 -1.97817832e-01 -3.46096694e-01  9.52387694e-04
  3.08316201e-01 -1.00477427e-01  7.59148151e-02  9.31563258e-01
 -3.61886591e-01 -1.03727607e-02  5.27292788e-01  1.51468724e-01
 -2.53519893e-01 -2.70047963e-01 -5.32480419e-01 -2.80695647e-01
  1.84919626e-01 -9.11736935e-02  3.16493630e-01 -8.19276273e-02
  5.91376275e-02  1.97122961e-01  2.23717600e-01 -3.84326041e-01
  2.86413819e-01  4.98943716e-01  3.18197489e-01 -2.22706527e-01
 -3.37547809e-01 -9.38136220e-01  7.58089498e-02  1.40505791e-01
  1.89537723e-02 -4.83776480e-01  3.64967763e-01 -8.78294334e-02
  1.37887895e-01 -1.48908362e-01 -1.58005744e-01  5.85352659e-01
 -3.43447477e-01  3.30901980e-01 -1.95378214e-01 -2.76179016e-01
  1.42539904e-01 -3.41984369e-02  3.31832230e-01 -1.06606148e-01
 -1.35880947e-01 -2.71142244e-01  1.40250325e-01  1.00235224e-01
 -2.24516511e-01  9.46813762e-01  2.25804776e-01  2.98608035e-01
 -7.29726195e-01 -4.56470162e-01  2.42548838e-01  3.72430205e-01
 -2.28145629e-01  2.75694549e-01 -1.85314432e-01 -4.88571584e-01
 -1.35643169e-01 -5.82161605e-01  5.49291611e-01  4.03265506e-02
  9.17002559e-02  2.83796459e-01 -3.38457793e-01 -2.64679007e-02
  3.91930789e-01 -1.60203613e-02  6.01744168e-02  3.52208734e-01
  2.35748127e-01  1.11625277e-01 -6.08355440e-02  4.59911339e-02
  8.38283375e-02  1.48459533e-02 -3.91708046e-01 -2.56346554e-01
 -1.35278404e-01  5.49291968e-01  4.83478427e-01  2.85275608e-01
 -1.47942767e-01  1.99538827e-01  4.79929060e-01 -3.85395706e-01
  2.42510542e-01  9.10566300e-02  2.51605064e-01  2.07822114e-01
  1.28354177e-01  6.99313432e-02 -4.95625407e-01  5.82382595e-03
 -1.28404900e-01 -1.37917876e-01  2.63565242e-01  2.51989782e-01
  6.25702798e-01 -1.30226210e-01  5.20789921e-01  1.97684109e-01
  1.68798566e-01  7.41962850e-01 -3.11882138e-01 -7.02631235e-01
 -5.73726475e-01  4.77987155e-02 -7.44906664e-01  1.10355929e-01
 -8.01474527e-02  4.37450230e-01  2.15646356e-01  1.51790297e+00
 -7.80166462e-02 -3.51464421e-01  2.74561882e-01  7.12449193e-01
 -4.25657220e-02  4.86954272e-01 -4.51845787e-02 -1.32000312e-01
  8.89099836e-01 -1.55101553e-01  1.27128854e-01 -7.77612701e-02
 -1.74582362e-01 -1.44018069e-01  2.72850901e-01 -1.38105676e-01
 -2.17180140e-02 -3.32060248e-01 -4.97002661e-01  1.21160388e-01
  5.92411160e-02  2.38396868e-01  1.04474708e-01  6.15182221e-01
  4.36508447e-01  5.83279431e-02 -6.17296934e-01 -1.57436691e-02
  5.21225370e-02  2.35107109e-01 -2.34330799e-02 -2.96750635e-01
 -4.78699088e-01  2.56804794e-01  2.32791007e-01 -3.36270370e-02
 -2.47467428e-01 -4.44072634e-01 -3.42860430e-01  2.35107556e-01
  5.14033973e-01 -6.66349590e-01  2.83776578e-02 -4.15030867e-01
 -1.89500347e-01 -1.97976336e-01  5.11233136e-02 -3.84105444e-01
 -2.19945371e-01 -1.43276155e-01  1.08917087e-01  6.46055639e-02
  3.02876502e-01  5.14912128e-01 -5.27176857e-01  3.01383346e-01
  3.22268575e-01 -6.41440809e-01 -4.31053042e-02  2.41938651e-01
 -1.05305761e-01  9.64518711e-02 -2.84966528e-01 -6.16131783e-01
 -3.15645665e-01 -6.96000218e-01 -5.10673374e-02  2.59524375e-01
 -3.88592407e-02 -2.18711883e-01  3.26139778e-01  1.24905666e-03
  3.80978473e-02 -1.15429175e+00 -1.61711369e-02  6.53257966e-02
 -9.94125232e-02  7.63236210e-02 -4.67677303e-02 -2.11242571e-01
  2.34903693e-01 -5.70965335e-02  2.56026424e-02  6.22726493e-02
 -4.13807482e-01  3.53420228e-01  3.35807353e-01 -2.26206124e-01
  6.87099174e-02  2.27035835e-01 -5.35920024e-01  3.58734131e-01
  1.11881793e-01 -5.68863824e-02 -2.39087552e-01 -3.56237531e-01
 -5.01903474e-01  3.65939081e-01 -2.29432106e-01 -1.40987366e-01
  1.53692245e-01  1.86046571e-01  2.18539938e-01 -2.14562491e-01
 -3.11485350e-01  1.45452037e-01 -1.70458466e-01  1.85010701e-01
 -3.16417128e-01  2.97236204e-01 -2.46420398e-01 -8.78291309e-01
  8.92849326e-01  2.91328132e-01 -1.05091453e-01 -7.76326299e-01
  3.69971424e-01  1.34918764e-01  2.59450227e-01  6.84862584e-02
  9.95256603e-02 -8.82977527e-03  2.66615152e-01 -9.57733318e-02
 -1.94964454e-01  1.59614429e-01  3.73255402e-01  3.19817126e-01
  2.59172507e-02 -3.10450733e-01 -8.47938433e-02  4.12195653e-01
  1.71914250e-01 -2.85760701e-01  1.34920195e-01 -2.93534398e-01
  5.44544697e-01  6.30199462e-02  3.52184981e-01 -1.45041019e-01
 -1.44986853e-01 -5.21474302e-01  1.53380677e-01  3.42441112e-01
  1.50640547e-01  9.30866506e-03  5.05884290e-02  1.28384307e-01
  1.68727338e-01  2.19726026e-01  3.76602530e-01 -2.31147796e-01
 -1.46701649e-01 -3.30719769e-01 -9.63919312e-02  4.11699712e-01
  8.80475342e-01  1.22684315e-02 -6.95065796e-01  2.61993647e-01
 -4.33876589e-02 -6.39697850e-01  1.99334159e-01 -4.75675493e-01
 -3.78736019e-01 -1.16198659e+00 -4.68165129e-01 -1.90218031e-01
  1.18643910e-01 -3.45272869e-01 -1.77457973e-01 -3.00931007e-01
 -2.15658620e-01 -8.51628259e-02 -1.96576919e-02 -2.31348842e-01
 -2.46661380e-01 -2.79324621e-01  2.79995620e-01  5.83914101e-01
 -3.75105113e-01  4.97862622e-02 -2.88668536e-02  9.69684720e-02
 -2.90944695e-01 -6.61601201e-02  1.50855348e-01 -3.69003803e-01
  2.41877824e-01  1.43793449e-01 -4.93963324e-02 -1.73720628e-01
 -7.34956190e-02 -2.67633885e-01 -3.95770013e-01 -1.83603629e-01
  1.16566941e-02  3.16238105e-01  4.65969652e-01 -2.88434654e-01
 -1.29538536e-01 -3.97025108e-01  7.54930303e-02 -7.93226957e-02
 -1.81754977e-02  4.98485744e-01 -2.17872873e-01  4.93412346e-01
 -1.30392686e-01 -8.54006261e-02  2.97200233e-01 -3.49496514e-01
 -5.46086252e-01 -1.35416418e-01  1.34788767e-01  5.37725389e-02
  1.81310982e-01 -2.27229781e-02  3.21552634e-01 -7.06951559e-01
 -7.18017817e-01 -5.41129671e-02  2.75452226e-01 -1.43670082e-01
  3.35912436e-01 -7.42424250e-01 -4.78627533e-01  2.29167044e-01
  3.60866673e-02 -2.48447079e-02  7.96544790e-01  5.69909573e-01
  3.03142488e-01 -4.16427106e-01  4.17022258e-02  3.00179571e-02
 -1.85622379e-01 -3.12696993e-01 -2.09175497e-01  3.82801443e-01
 -3.05354536e-01 -4.40895498e-01 -1.11408047e-01 -9.44523513e-02
  4.86233354e-01  2.93313324e-01  1.22457469e+00 -6.23295844e-01
 -2.50286132e-01 -2.94415280e-02 -9.89973918e-02  5.71329236e-01
  2.33737394e-01 -1.94362462e-01  6.90494418e-01  1.95541739e-01
 -2.96955973e-01  2.38521963e-01  4.88302618e-01  5.15976429e-01
 -3.67662519e-01 -1.62929103e-01 -3.85761000e-02 -6.24523699e-01
  8.57639015e-02  3.81842911e-01  2.49577433e-01  9.55940485e-02
 -1.91350430e-01  5.14425874e-01  3.40961397e-01 -1.94728494e-01
  5.94583713e-02  7.88143396e-01  3.64307523e-01  1.25080973e-01
  1.75781511e-02  2.94545174e-01 -6.76934868e-02 -1.96696952e-01
  4.39005829e-02  4.53075441e-03 -4.44140613e-01 -4.96904254e-02
 -6.47745132e-01 -1.09842867e-01 -3.32083166e-01  2.37565255e+00
  2.76293457e-01  4.05292869e-01  5.95287919e-01  7.43454620e-02
  2.83078432e-01 -3.27052623e-01 -4.71986979e-01 -3.13711792e-01
  1.79151595e-01 -1.07198946e-01 -2.99263567e-01 -1.23045377e-01
 -3.09774131e-02  2.31219247e-01  8.23670959e+00 -6.37639463e-01
 -1.71044672e+00 -9.58165340e-03  1.87185824e-01 -4.90944237e-01
  3.21470141e-01  3.74832273e-01 -2.42290080e-01  2.26956546e-01
  1.81867048e-01  1.21680953e-01  1.05252929e-01  2.02174541e-02
  4.40412760e-01 -5.70987463e-01 -1.38906509e-01  4.03171867e-01
 -2.44084224e-01 -5.28732300e-01 -3.81104469e-01  2.50948519e-01
  3.57113510e-01  1.46194875e-01 -2.30352685e-01 -2.92531878e-01
 -3.62579703e-01 -9.82484072e-02  2.40319371e-01  2.47599155e-01
 -3.60972956e-02 -3.66152644e-01  7.33636916e-01  6.79286718e-02
 -3.66375595e-01  1.97941642e-02 -1.67499240e-02  1.17239945e-01
  1.02879234e-01  2.74004579e-01 -9.32016075e-01 -4.37043577e-01
  5.59412651e-02  9.70654655e-03 -4.59296703e-02  6.27265096e-01
 -3.85319203e-01 -8.07676762e-02 -7.18381256e-02 -7.17462242e-01
  7.29922727e-02 -9.67481807e-02  1.35862857e-01 -5.81746519e-01
 -1.65158566e-02  3.78874213e-01  1.32801369e-01  1.45666182e-01
 -4.36100960e-01  2.94234663e-01  4.36437309e-01 -8.86215344e-02
 -1.02451779e-01  3.76856059e-01 -2.06202641e-01 -6.97745979e-02
 -3.83035600e-01 -1.81522667e-01 -2.44243905e-01 -1.04525670e-01
 -3.80792171e-01 -3.81073095e-02 -1.06916362e-02  6.49606347e-01
 -1.51409417e-01 -3.35440397e-01  1.00762919e-01  2.58977208e-02
  3.91742796e-01 -5.66344917e-01 -1.78791463e-01  4.39054631e-02
  6.02020025e-01  8.11712742e-02 -9.89306346e-02 -1.49908453e-01
  8.05756543e-03  2.76903249e-02 -4.34572726e-01  4.28242177e-01
 -2.70554960e-01  1.22703600e-03 -5.15120402e-02 -8.93598199e-02
 -7.85947870e-03 -1.83609247e-01  1.40033334e-01 -4.40082520e-01
 -5.94489038e-01 -1.35556266e-01  3.04619372e-01  1.27462698e-02
  3.41315329e-01  5.58826439e-02 -4.49757963e-01  1.03153810e-01
  3.86849701e-01  3.94318968e-01  6.73179924e-02 -9.95039791e-02
  4.38761599e-02 -6.94637656e-01  1.99266300e-02  7.50907719e-01
 -2.36364037e-01  1.60780251e-01 -5.51792324e-01 -5.89831150e-04
 -4.59794104e-01  8.51016343e-02  4.96535420e-01  1.32378787e-01
 -2.24680409e-01 -3.87977660e-01 -6.37924910e-01  2.52574712e-01
 -4.46636766e-01 -1.07924849e-01  3.38484608e-02  1.98724031e-01
 -2.60797203e-01  1.16342135e-01 -1.66636661e-01  1.56515539e-01
  3.38523269e-01 -1.65437087e-01 -1.37698844e-01  7.84827054e-01
  4.85232733e-02 -3.24418128e-01 -2.01019540e-01 -8.37821245e-01
 -9.27700251e-02  4.49456610e-02  5.33800304e-01  7.90818334e-01
  6.18501268e-02 -1.58796400e-01 -2.86232144e-01  6.36253119e-01
  6.21862769e-01 -2.50560790e-01 -2.99206793e-01 -1.36048585e-01
 -2.70026356e-01  3.36770825e-02 -1.06493950e-01 -4.53656644e-01
  9.90700349e-02  3.83413851e-01  2.64202654e-01  3.19758356e-01
 -2.21880630e-01 -2.39485741e-01  3.90499026e-01 -6.74038470e-01
 -1.05154522e-01 -4.01261419e-01 -1.21274516e-01  2.21651092e-01
 -1.62202954e-01 -3.78512740e-01 -3.54665875e-01 -9.03231084e-01
 -3.90302211e-01 -1.50599226e-01 -2.53483623e-01  4.29848999e-01
  2.91185528e-01  1.40598631e-02  1.71379641e-01  6.22616149e-02
  2.55919158e-01  5.64062834e-01  3.16459596e-01  1.52967855e-01
 -4.21612114e-01  1.38525963e-01 -4.26423967e-01  1.37394473e-01
  1.14751518e+00 -2.07669243e-01 -3.01180333e-01  1.55479163e-01
 -2.32368279e-02  2.69914836e-01  2.49313518e-01 -4.18874741e-01
 -1.96473166e-01  1.91474333e-01  9.31531116e-02  3.01668048e-01
  1.72157973e-01 -1.79566324e-01 -8.27273428e-02  6.71229661e-01
 -8.56852680e-02 -1.47528246e-01  6.30732402e-02 -2.37168092e-02
  6.95198029e-02 -3.50143850e-01  8.61406624e-02 -3.40718001e-01
 -4.24290359e-01 -3.79053116e-01 -1.26520228e+00  1.81212708e-01
  3.71200234e-01  8.32928479e-01  1.63668171e-02 -4.88462418e-01
 -8.05131912e-01  1.73109517e-01  1.55131280e-01  5.98021388e-01
 -8.41674283e-02 -1.73135493e-02  2.26426311e-02 -3.33251983e-01
  1.65078372e-01 -6.34853840e-01  1.55499324e-01  5.52775741e-01
 -1.64343014e-01  3.48897755e-01  4.89910766e-02 -1.20206764e-02
 -1.06858790e+00  1.30613089e-01 -1.16940044e-01 -9.48247090e-02
 -1.98096290e-01 -7.88879395e-02  8.17419589e-01  4.33386773e-01
  2.53720731e-01 -4.00222301e-01 -3.94495577e-01 -9.23841149e-02
  4.34211403e-01  3.60901654e-01 -1.66401610e-01 -2.07171634e-01
 -2.15583324e-01  2.49401361e-01 -4.28239137e-01 -2.87294947e-02
  5.09575725e-01  5.28260589e-01  1.10585116e-01 -1.93555770e-03
  1.30736679e-01 -3.74676138e-01 -1.69850260e-01 -2.56138183e-02
 -2.86213040e-01  5.80898561e-02  1.79571345e-01 -6.26705825e-01
 -4.93281186e-01  7.29861856e-01  4.17712152e-01 -3.82108867e-01
  5.76374888e-01  8.01287009e-04  2.02025086e-01 -1.03672840e-01
  2.30029032e-01  3.09954464e-01  4.94610429e-01 -1.24588028e-01
  3.49770337e-01 -3.49763691e-01 -1.97595045e-01 -1.99672759e-01
 -1.43018782e-01  6.54336870e-01  2.74785757e-01  2.15144128e-01
 -2.23835781e-01 -4.07816470e-01 -2.54111886e-01  7.61862472e-02
 -1.32386222e-01  1.41613185e-01 -1.82302997e-01 -9.81907248e-02
  1.63364276e-01  2.88109928e-01 -1.03104323e-01  2.53005981e-01
  2.87091315e-01 -1.77607864e-01  2.39951357e-01 -8.79485309e-02
 -2.48407766e-01 -9.50848162e-01 -2.76593447e-01 -1.21029414e-01
 -3.73725742e-01  3.38616192e-01 -8.52728486e-02  2.97664970e-01
  2.32053608e-01  9.44679230e-02  4.97997403e-01  6.73750162e-01
  2.40756273e-01  3.55208188e-01  1.18261248e-01 -3.85453314e-01
 -1.88543037e-01  4.28065032e-01 -8.36277157e-02  3.97465527e-01
  2.56869793e-01  1.45229295e-01 -6.99777722e-01  4.08289850e-01
  2.60358006e-01 -5.02839051e-02  6.48214221e-01  9.20832694e-01
 -8.27112943e-02  2.16088951e-01 -2.45024666e-01 -8.42894837e-02
  2.51236469e-01 -1.90905929e-01 -3.28743428e-01 -1.41559273e-01
 -3.74331474e-01 -4.94825900e-01  3.38512123e-01 -7.76688159e-01]"
